Overriding config with config/train_cores_85m_test.py:
# Cores-AI TR - 85M Test Modeli - Colab T4 (16GB VRAM)
# Faz A: Pipeline dogrulama, hizli test
# Kullanim: python train.py config/train_cores_85m_test.py

out_dir = '/content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test'
eval_interval = 250
eval_iters = 50
log_interval = 10
always_save_checkpoint = True
wandb_log = False

# Veri
dataset = 'turkce'

# Model - 85M
n_layer = 10
n_head = 10
n_embd = 640
dropout = 0.0
bias = False

# Batch - Colab T4 (16GB) için OPTIMIZE
batch_size = 16                   # 2 -> 16 (T4 rahat kaldırır)
block_size = 512                  # 256 -> 512 (daha uzun bağlam)
gradient_accumulation_steps = 5   # 20 -> 5 (efektif batch = 16 × 5 = 80)

# Optimizer
learning_rate = 3e-4
max_iters = 5000
weight_decay = 1e-1
beta1 = 0.9
beta2 = 0.95
grad_clip = 1.0

# LR schedule
decay_lr = True
warmup_iters = 500
lr_decay_iters = 5000
min_lr = 3e-5

# Sistem - Colab T4
device = 'cuda'
dtype = 'float16'                 # T4 bfloat16 desteklemez
compile = False                    # Colab'da Triton var, ÇALIŞIR! (hız)

# Gradient checkpointing - T4'te VRAM rahat, KAPAT (hız)
use_gradient_checkpointing = False
tokens per iteration will be: 40,960
found vocab_size = 50000 (inside data/turkce/meta.pkl)
Initializing a new model from scratch
number of parameters: 81.17M
/content/nanoGPT/train.py:202: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
num decayed parameter tensors: 42, with 81,479,680 parameters
num non-decayed parameter tensors: 21, with 13,440 parameters
using fused AdamW: True
step 2750: train loss 3.0160, val loss 2.9067
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 2750: loss 3.4108, time 24740.85ms, mfu 359.22%
iter 2760: loss 2.9013, time 1948.94ms, mfu 361.44%
iter 2770: loss 3.3704, time 1959.10ms, mfu 363.24%
iter 2780: loss 2.6817, time 1809.90ms, mfu 367.99%
iter 2790: loss 2.3011, time 1835.73ms, mfu 371.69%
iter 2800: loss 3.4910, time 1901.39ms, mfu 373.61%
iter 2810: loss 2.7866, time 1877.20ms, mfu 375.85%
iter 2820: loss 2.8670, time 1855.55ms, mfu 378.33%
iter 2830: loss 2.7940, time 1859.48ms, mfu 380.47%
iter 2840: loss 3.2673, time 1877.35ms, mfu 382.02%
iter 2850: loss 2.6054, time 1878.66ms, mfu 383.39%
iter 2860: loss 3.4535, time 1891.10ms, mfu 384.36%
iter 2870: loss 3.1284, time 1884.47ms, mfu 385.37%
iter 2880: loss 3.1130, time 1880.02ms, mfu 386.37%
iter 2890: loss 3.2033, time 1869.74ms, mfu 387.50%
iter 2900: loss 2.9997, time 1871.07ms, mfu 388.48%
iter 2910: loss 2.8964, time 1864.89ms, mfu 389.49%
iter 2920: loss 2.1723, time 1862.83ms, mfu 390.45%
iter 2930: loss 3.2480, time 1868.18ms, mfu 391.19%
iter 2940: loss 2.6416, time 1857.14ms, mfu 392.10%
iter 2950: loss 2.7779, time 1862.82ms, mfu 392.80%
iter 2960: loss 3.1868, time 1859.69ms, mfu 393.49%
iter 2970: loss 3.7114, time 1858.63ms, mfu 394.14%
iter 2980: loss 3.5546, time 1855.71ms, mfu 394.78%
iter 2990: loss 2.0183, time 1864.67ms, mfu 395.17%
step 3000: train loss 3.0584, val loss 2.9296
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 3000: loss 3.4802, time 19111.27ms, mfu 359.54%
iter 3010: loss 3.1231, time 1922.66ms, mfu 362.25%
iter 3020: loss 3.0261, time 1854.06ms, mfu 366.12%
iter 3030: loss 2.8589, time 1848.76ms, mfu 369.72%
iter 3040: loss 2.9100, time 1869.87ms, mfu 372.50%
iter 3050: loss 3.5283, time 1901.33ms, mfu 374.35%
iter 3060: loss 2.4893, time 1869.77ms, mfu 376.67%
iter 3070: loss 3.2880, time 1858.61ms, mfu 379.00%
iter 3080: loss 3.0541, time 1842.80ms, mfu 381.44%
iter 3090: loss 2.2270, time 1861.24ms, mfu 383.24%
iter 3100: loss 2.1923, time 1874.03ms, mfu 384.58%
iter 3110: loss 3.1445, time 1877.79ms, mfu 385.71%
iter 3120: loss 3.0304, time 1879.94ms, mfu 386.68%
iter 3130: loss 2.9071, time 1880.22ms, mfu 387.55%
iter 3140: loss 2.9726, time 1882.65ms, mfu 388.28%
iter 3150: loss 3.1728, time 1867.13ms, mfu 389.27%
iter 3160: loss 4.0119, time 1853.38ms, mfu 390.45%
iter 3170: loss 3.6691, time 1863.62ms, mfu 391.29%
iter 3180: loss 3.0193, time 1856.98ms, mfu 392.19%
iter 3190: loss 2.5050, time 1861.20ms, mfu 392.92%
iter 3200: loss 2.9807, time 1848.75ms, mfu 393.83%
iter 3210: loss 2.9146, time 1851.69ms, mfu 394.60%
iter 3220: loss 3.1707, time 1854.79ms, mfu 395.21%
iter 3230: loss 2.8492, time 1855.24ms, mfu 395.76%
iter 3240: loss 3.1854, time 1859.67ms, mfu 396.16%
step 3250: train loss 3.0311, val loss 2.9736
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 3250: loss 2.9330, time 19323.20ms, mfu 360.39%
iter 3260: loss 3.2914, time 1926.05ms, mfu 362.95%
iter 3270: loss 3.3479, time 1880.26ms, mfu 366.19%
iter 3280: loss 2.5997, time 1841.84ms, mfu 369.93%
iter 3290: loss 3.2678, time 1867.83ms, mfu 372.74%
iter 3300: loss 2.3232, time 1878.17ms, mfu 375.04%
iter 3310: loss 3.6838, time 1863.37ms, mfu 377.43%
iter 3320: loss 2.9244, time 1855.75ms, mfu 379.75%
iter 3330: loss 2.6927, time 1861.19ms, mfu 381.71%
iter 3340: loss 2.5762, time 1881.15ms, mfu 383.06%
iter 3350: loss 2.9433, time 1874.42ms, mfu 384.41%
iter 3360: loss 2.6347, time 1855.92ms, mfu 386.02%
iter 3370: loss 2.4816, time 1843.40ms, mfu 387.75%
iter 3380: loss 2.5863, time 1862.30ms, mfu 388.89%
iter 3390: loss 3.0660, time 1866.07ms, mfu 389.84%
iter 3400: loss 2.7090, time 1878.23ms, mfu 390.43%
iter 3410: loss 3.2439, time 1881.73ms, mfu 390.89%
iter 3420: loss 4.0643, time 1880.16ms, mfu 391.34%
iter 3430: loss 4.0966, time 1878.28ms, mfu 391.79%
iter 3440: loss 3.2556, time 1870.02ms, mfu 392.36%
iter 3450: loss 2.8194, time 1862.27ms, mfu 393.04%
iter 3460: loss 2.4726, time 1840.36ms, mfu 394.13%
iter 3470: loss 3.2491, time 1860.14ms, mfu 394.68%
iter 3480: loss 3.2724, time 1849.32ms, mfu 395.41%
iter 3490: loss 3.8946, time 1849.37ms, mfu 396.06%
step 3500: train loss 2.8264, val loss 2.8474
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 3500: loss 3.1201, time 21230.08ms, mfu 359.96%
iter 3510: loss 2.7013, time 1952.44ms, mfu 362.04%
iter 3520: loss 2.9391, time 1872.04ms, mfu 365.54%
iter 3530: loss 3.0020, time 1839.60ms, mfu 369.40%
iter 3540: loss 2.9978, time 1842.05ms, mfu 372.81%
iter 3550: loss 3.8115, time 1893.28ms, mfu 374.80%
iter 3560: loss 2.8041, time 1854.75ms, mfu 377.40%
iter 3570: loss 2.4411, time 1840.20ms, mfu 380.05%
iter 3580: loss 2.8139, time 1871.19ms, mfu 381.78%
iter 3590: loss 3.0000, time 1879.04ms, mfu 383.16%
iter 3600: loss 3.5420, time 1884.47ms, mfu 384.29%
iter 3610: loss 3.4119, time 1887.44ms, mfu 385.25%
iter 3620: loss 2.9129, time 1883.29ms, mfu 386.19%
iter 3630: loss 3.0273, time 1878.28ms, mfu 387.15%
iter 3640: loss 2.9208, time 1878.97ms, mfu 388.00%
iter 3650: loss 2.5566, time 1864.95ms, mfu 389.06%
iter 3660: loss 2.2845, time 1864.60ms, mfu 390.02%
iter 3670: loss 2.7583, time 1856.78ms, mfu 391.06%
iter 3680: loss 2.9232, time 1860.25ms, mfu 391.91%
iter 3690: loss 3.3005, time 1868.61ms, mfu 392.50%
iter 3700: loss 3.2849, time 1861.17ms, mfu 393.19%
iter 3710: loss 2.4758, time 1865.75ms, mfu 393.72%
iter 3720: loss 2.9483, time 1877.85ms, mfu 393.93%
iter 3730: loss 3.3311, time 1885.86ms, mfu 393.96%
iter 3740: loss 1.5860, time 1885.48ms, mfu 393.99%
step 3750: train loss 2.9106, val loss 2.9342
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 3750: loss 2.9168, time 21502.12ms, mfu 358.05%
iter 3760: loss 2.8708, time 1940.43ms, mfu 360.55%
iter 3770: loss 2.0778, time 1858.04ms, mfu 364.50%
iter 3780: loss 3.0355, time 1855.54ms, mfu 368.12%
iter 3790: loss 3.2378, time 1851.95ms, mfu 371.44%
iter 3800: loss 3.3926, time 1876.22ms, mfu 373.92%
iter 3810: loss 3.2122, time 1879.88ms, mfu 376.07%
iter 3820: loss 2.6707, time 1886.36ms, mfu 377.87%
iter 3830: loss 3.2369, time 1868.75ms, mfu 379.86%
iter 3840: loss 3.6066, time 1869.16ms, mfu 381.65%
iter 3850: loss 3.5643, time 1870.04ms, mfu 383.24%
iter 3860: loss 3.0326, time 1863.36ms, mfu 384.81%
iter 3870: loss 3.5692, time 1849.11ms, mfu 386.53%
iter 3880: loss 2.3764, time 1848.06ms, mfu 388.10%
iter 3890: loss 3.3041, time 1857.71ms, mfu 389.31%
iter 3900: loss 3.8343, time 1869.82ms, mfu 390.13%
iter 3910: loss 2.2498, time 1853.35ms, mfu 391.23%
iter 3920: loss 3.2592, time 1872.26ms, mfu 391.81%
iter 3930: loss 2.8358, time 1872.14ms, mfu 392.34%
iter 3940: loss 2.1351, time 1887.36ms, mfu 392.49%
iter 3950: loss 2.8588, time 1880.50ms, mfu 392.77%
iter 3960: loss 3.0185, time 1874.41ms, mfu 393.15%
iter 3970: loss 3.3556, time 1874.49ms, mfu 393.49%
iter 3980: loss 2.7031, time 1858.84ms, mfu 394.14%
iter 3990: loss 2.6133, time 1860.00ms, mfu 394.69%
step 4000: train loss 2.8379, val loss 2.7432
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 4000: loss 3.2373, time 21343.74ms, mfu 358.70%
iter 4010: loss 2.9547, time 1942.30ms, mfu 361.11%
iter 4020: loss 2.8040, time 1884.42ms, mfu 364.44%
iter 4030: loss 3.8233, time 1848.89ms, mfu 368.21%
iter 4040: loss 2.3962, time 1852.09ms, mfu 371.52%
iter 4050: loss 2.5149, time 1889.07ms, mfu 373.72%
iter 4060: loss 3.1531, time 1896.41ms, mfu 375.55%
iter 4070: loss 2.9142, time 1876.07ms, mfu 377.62%
iter 4080: loss 3.1942, time 1874.37ms, mfu 379.52%
iter 4090: loss 3.6288, time 1858.44ms, mfu 381.56%
iter 4100: loss 2.2515, time 1852.19ms, mfu 383.54%
iter 4110: loss 2.1953, time 1865.77ms, mfu 385.03%
iter 4120: loss 2.4700, time 1885.11ms, mfu 385.96%
iter 4130: loss 3.2129, time 1901.35ms, mfu 386.46%
iter 4140: loss 2.8239, time 1887.84ms, mfu 387.19%
iter 4150: loss 2.0326, time 1872.02ms, mfu 388.18%
iter 4160: loss 2.8956, time 1878.44ms, mfu 388.94%
iter 4170: loss 2.2486, time 1866.12ms, mfu 389.88%
iter 4180: loss 2.5650, time 1860.92ms, mfu 390.84%
iter 4190: loss 2.6127, time 1861.54ms, mfu 391.69%
iter 4200: loss 2.5948, time 1861.04ms, mfu 392.46%
iter 4210: loss 2.6379, time 1855.04ms, mfu 393.29%
iter 4220: loss 3.0989, time 1856.56ms, mfu 394.00%
iter 4230: loss 3.0075, time 1870.16ms, mfu 394.35%
iter 4240: loss 3.0829, time 1876.94ms, mfu 394.52%
step 4250: train loss 2.8397, val loss 2.8261
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 4250: loss 1.7782, time 19416.81ms, mfu 358.90%
iter 4260: loss 3.0789, time 1947.58ms, mfu 361.18%
iter 4270: loss 2.4961, time 1860.55ms, mfu 365.01%
iter 4280: loss 2.9844, time 1844.06ms, mfu 368.82%
iter 4290: loss 2.4224, time 1868.35ms, mfu 371.73%
iter 4300: loss 3.1206, time 1908.83ms, mfu 373.50%
iter 4310: loss 2.8368, time 1870.94ms, mfu 375.88%
iter 4320: loss 2.6425, time 1839.49ms, mfu 378.71%
iter 4330: loss 2.5525, time 1854.81ms, mfu 380.91%
iter 4340: loss 2.9280, time 1863.86ms, mfu 382.71%
iter 4350: loss 2.8006, time 1871.91ms, mfu 384.15%
iter 4360: loss 1.8701, time 1893.22ms, mfu 385.00%
iter 4370: loss 1.9956, time 1891.75ms, mfu 385.79%
iter 4380: loss 3.1503, time 1882.80ms, mfu 386.70%
iter 4390: loss 2.5445, time 1894.34ms, mfu 387.27%
iter 4400: loss 3.1555, time 1885.84ms, mfu 387.96%
iter 4410: loss 2.6449, time 1883.14ms, mfu 388.64%
iter 4420: loss 3.1954, time 1884.06ms, mfu 389.23%
iter 4430: loss 3.3866, time 1889.64ms, mfu 389.65%
iter 4440: loss 2.2849, time 1880.81ms, mfu 390.21%
iter 4450: loss 2.8365, time 1885.36ms, mfu 390.62%
iter 4460: loss 3.0220, time 1861.84ms, mfu 391.48%
iter 4470: loss 2.5263, time 1874.78ms, mfu 391.98%
iter 4480: loss 2.9623, time 1851.66ms, mfu 392.93%
iter 4490: loss 2.8359, time 1856.61ms, mfu 393.68%
step 4500: train loss 2.8500, val loss 2.8892
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 4500: loss 3.7664, time 20207.23ms, mfu 357.99%
iter 4510: loss 3.3359, time 1949.43ms, mfu 360.32%
iter 4520: loss 2.7519, time 1882.38ms, mfu 363.78%
iter 4530: loss 2.4314, time 1840.10ms, mfu 367.80%
iter 4540: loss 2.8137, time 1886.86ms, mfu 370.42%
iter 4550: loss 3.2608, time 1902.19ms, mfu 372.46%
iter 4560: loss 3.3853, time 1856.63ms, mfu 375.25%
iter 4570: loss 2.6678, time 1840.39ms, mfu 378.12%
iter 4580: loss 3.3512, time 1860.61ms, mfu 380.26%
iter 4590: loss 2.5726, time 1864.45ms, mfu 382.10%
iter 4600: loss 3.3724, time 1874.90ms, mfu 383.54%
iter 4610: loss 3.8984, time 1881.93ms, mfu 384.69%
iter 4620: loss 2.0963, time 1875.36ms, mfu 385.86%
iter 4630: loss 2.9491, time 1880.31ms, mfu 386.81%
iter 4640: loss 3.1840, time 1894.21ms, mfu 387.37%
iter 4650: loss 1.7732, time 1884.73ms, mfu 388.08%
iter 4660: loss 3.0272, time 1906.10ms, mfu 388.27%
iter 4670: loss 2.2071, time 1884.00ms, mfu 388.90%
iter 4680: loss 2.3115, time 1884.51ms, mfu 389.46%
iter 4690: loss 3.2704, time 1879.45ms, mfu 390.06%
iter 4700: loss 2.9287, time 1897.22ms, mfu 390.24%
iter 4710: loss 3.4020, time 1890.98ms, mfu 390.53%
iter 4720: loss 3.1372, time 1885.05ms, mfu 390.91%
iter 4730: loss 2.3073, time 1868.23ms, mfu 391.61%
iter 4740: loss 2.7541, time 1851.03ms, mfu 392.61%
step 4750: train loss 2.8563, val loss 2.9146
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 4750: loss 2.7356, time 19032.10ms, mfu 357.25%
iter 4760: loss 2.5533, time 1913.37ms, mfu 360.38%
iter 4770: loss 3.1276, time 1876.87ms, mfu 363.95%
iter 4780: loss 2.1396, time 1843.52ms, mfu 367.88%
iter 4790: loss 2.6209, time 1862.15ms, mfu 371.01%
iter 4800: loss 2.0300, time 1903.99ms, mfu 372.95%
iter 4810: loss 2.9781, time 1881.20ms, mfu 375.17%
iter 4820: loss 3.0313, time 1869.39ms, mfu 377.42%
iter 4830: loss 3.0306, time 1870.45ms, mfu 379.42%
iter 4840: loss 2.6203, time 1861.76ms, mfu 381.41%
iter 4850: loss 2.5397, time 1868.15ms, mfu 383.06%
iter 4860: loss 2.7699, time 1873.79ms, mfu 384.43%
iter 4870: loss 2.8903, time 1874.65ms, mfu 385.64%
iter 4880: loss 1.9909, time 1894.55ms, mfu 386.31%
iter 4890: loss 2.9882, time 1883.05ms, mfu 387.16%
iter 4900: loss 2.5313, time 1885.61ms, mfu 387.86%
iter 4910: loss 2.9423, time 1877.86ms, mfu 388.66%
iter 4920: loss 2.6682, time 1882.03ms, mfu 389.30%
iter 4930: loss 2.4596, time 1864.42ms, mfu 390.24%
iter 4940: loss 2.5765, time 1866.01ms, mfu 391.05%
iter 4950: loss 2.2799, time 1852.48ms, mfu 392.08%
iter 4960: loss 2.3503, time 1855.15ms, mfu 392.94%
iter 4970: loss 2.2971, time 1859.32ms, mfu 393.63%
iter 4980: loss 2.6350, time 1867.19ms, mfu 394.08%
iter 4990: loss 3.0128, time 1874.13ms, mfu 394.33%
step 5000: train loss 2.7648, val loss 2.8424
saving checkpoint to /content/drive/MyDrive/Cores-AI TR v1.0.0-85M/out-cores-85m-test
iter 5000: loss 2.9983, time 19201.63ms, mfu 358.77%
